,index,Unnamed: 0,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weeks_mean
6789,6789,6789,2011-10-10 21:00:00,6680,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,173.0
6790,6790,6790,2011-10-10 22:00:00,6681,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126,119.0
6791,6791,6791,2011-10-10 23:00:00,6682,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75,66.0
6792,6792,6792,2011-10-11 00:00:00,6683,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30,30.0
6793,6793,6793,2011-10-11 01:00:00,6684,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11,11.0
6794,6794,6794,2011-10-11 02:00:00,6685,4,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5,6.0
6795,6795,6795,2011-10-11 03:00:00,6686,4,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,2,1,3,6.0
6796,6796,6796,2011-10-11 04:00:00,6687,4,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,5,5,7.0
6797,6797,6797,2011-10-11 05:00:00,6688,4,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,0,20,20,24.0
6798,6798,6798,2011-10-11 06:00:00,6689,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123,117.0
6799,6799,6799,2011-10-11 07:00:00,6690,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352,296.0
6800,6800,6800,2011-10-11 08:00:00,6691,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,31,375,406,345.0
6801,6801,6801,2011-10-11 09:00:00,6692,4,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,40,195,235,150.0
6802,6802,6802,2011-10-11 10:00:00,6693,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149,93.0
6803,6803,6803,2011-10-11 11:00:00,6694,4,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,31,92,123,101.0
6804,6804,6804,2011-10-11 12:00:00,6695,4,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,51,130,181,140.0
6805,6805,6805,2011-10-11 13:00:00,6696,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.194,42,138,180,142.0
6806,6806,6806,2011-10-11 14:00:00,6697,4,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,54,117,171,149.0
6807,6807,6807,2011-10-11 15:00:00,6698,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175,197.0
6808,6808,6808,2011-10-11 16:00:00,6699,4,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,63,257,320,277.0
6809,6809,6809,2011-10-11 17:00:00,6700,4,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,70,534,604,542.0
6810,6810,6810,2011-10-11 18:00:00,6701,4,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,46,493,539,457.0
6811,6811,6811,2011-10-11 19:00:00,6702,4,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,33,285,318,334.0
6812,6812,6812,2011-10-11 20:00:00,6703,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,31,203,234,251.0
6813,6813,6813,2011-10-11 21:00:00,6704,4,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.194,17,158,175,189.0
6814,6814,6814,2011-10-11 22:00:00,6705,4,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.194,27,120,147,128.0
6815,6815,6815,2011-10-11 23:00:00,6706,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,10,47,57,80.0
6816,6816,6816,2011-10-12 00:00:00,6707,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25,35.0
6817,6817,6817,2011-10-12 01:00:00,6708,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10,14.0
6818,6818,6818,2011-10-12 02:00:00,6709,4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,0,2,2,6.0
6819,6819,6819,2011-10-12 03:00:00,6710,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,5.0
6820,6820,6820,2011-10-12 04:00:00,6711,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7,5.0
6821,6821,6821,2011-10-12 05:00:00,6712,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,0,22,22,28.0
6822,6822,6822,2011-10-12 06:00:00,6713,4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112,116.0
6823,6823,6823,2011-10-12 07:00:00,6714,4,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,15,244,259,272.0
6824,6824,6824,2011-10-12 08:00:00,6715,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,27,377,404,405.0
6825,6825,6825,2011-10-12 09:00:00,6716,4,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,14,183,197,194.0
6826,6826,6826,2011-10-12 10:00:00,6717,4,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,15,98,113,132.0
6827,6827,6827,2011-10-12 11:00:00,6718,4,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,18,102,120,167.0
6828,6828,6828,2011-10-12 12:00:00,6719,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62,197.0
6829,6829,6829,2011-10-12 13:00:00,6720,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101,187.0
6830,6830,6830,2011-10-12 14:00:00,6721,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,8,70,78,180.0
6831,6831,6831,2011-10-12 15:00:00,6722,4,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,3,42,45,183.0
6832,6832,6832,2011-10-12 16:00:00,6723,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55,281.0
6833,6833,6833,2011-10-12 17:00:00,6724,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,16,235,251,573.0
6834,6834,6834,2011-10-12 18:00:00,6725,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172,508.0
6835,6835,6835,2011-10-12 19:00:00,6726,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109,343.0
6836,6836,6836,2011-10-12 20:00:00,6727,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90,169.0
6837,6837,6837,2011-10-12 21:00:00,6728,4,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,9,74,83,158.0
6838,6838,6838,2011-10-12 22:00:00,6729,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43,123.0
6839,6839,6839,2011-10-12 23:00:00,6730,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54,80.0
6840,6840,6840,2011-10-13 00:00:00,6731,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,1,14,15,40.0
6841,6841,6841,2011-10-13 01:00:00,6732,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,3,9,12,19.0
6842,6842,6842,2011-10-13 02:00:00,6733,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4,7.0
6843,6843,6843,2011-10-13 03:00:00,6734,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6,8.0
6844,6844,6844,2011-10-13 04:00:00,6735,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,5.0
6845,6845,6845,2011-10-13 05:00:00,6736,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17,25.0
6846,6846,6846,2011-10-13 06:00:00,6737,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52,109.0
6847,6847,6847,2011-10-13 07:00:00,6738,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81,299.0
6848,6848,6848,2011-10-13 08:00:00,6739,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209,434.0
6849,6849,6849,2011-10-13 09:00:00,6740,4,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,3,106,109,212.0
6850,6850,6850,2011-10-13 10:00:00,6741,4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,16,53,69,125.0
6851,6851,6851,2011-10-13 11:00:00,6742,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84,156.0
6852,6852,6852,2011-10-13 12:00:00,6743,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,10,95,105,199.0
6853,6853,6853,2011-10-13 13:00:00,6744,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,198.0
6854,6854,6854,2011-10-13 14:00:00,6745,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,182.0
6855,6855,6855,2011-10-13 15:00:00,6746,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,209.0
6856,6856,6856,2011-10-13 16:00:00,6747,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,305.0
6857,6857,6857,2011-10-13 17:00:00,6748,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,573.0
6858,6858,6858,2011-10-13 18:00:00,6749,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,558.0
6859,6859,6859,2011-10-13 19:00:00,6750,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,382.0
6860,6860,6860,2011-10-13 20:00:00,6751,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,273.0
6861,6861,6861,2011-10-13 21:00:00,6752,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,214.0
6862,6862,6862,2011-10-13 22:00:00,6753,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,170.0
6863,6863,6863,2011-10-13 23:00:00,6754,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,98.0
6864,6864,6864,2011-10-14 00:00:00,6755,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,60.0
6865,6865,6865,2011-10-14 01:00:00,6756,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,27.0
6866,6866,6866,2011-10-14 02:00:00,6757,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,13.0
6867,6867,6867,2011-10-14 03:00:00,6758,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,7.0
6868,6868,6868,2011-10-14 04:00:00,6759,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,9.0
6869,6869,6869,2011-10-14 05:00:00,6760,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,25.0
6870,6870,6870,2011-10-14 06:00:00,6761,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,96.0
6871,6871,6871,2011-10-14 07:00:00,6762,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,264.0
6872,6872,6872,2011-10-14 08:00:00,6763,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,397.0
6873,6873,6873,2011-10-14 09:00:00,6764,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,196.0
6874,6874,6874,2011-10-14 10:00:00,6765,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,126.0
6875,6875,6875,2011-10-14 11:00:00,6766,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,156.0
6876,6876,6876,2011-10-14 12:00:00,6767,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,173.0
6877,6877,6877,2011-10-14 13:00:00,6768,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,202.0
6878,6878,6878,2011-10-14 14:00:00,6769,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,182.0
6879,6879,6879,2011-10-14 15:00:00,6770,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,192.0
6880,6880,6880,2011-10-14 16:00:00,6771,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,278.0
6881,6881,6881,2011-10-14 17:00:00,6772,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,418.0
6882,6882,6882,2011-10-14 18:00:00,6773,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,403.0
6883,6883,6883,2011-10-14 19:00:00,6774,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,305.0
6884,6884,6884,2011-10-14 20:00:00,6775,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,202.0
6885,6885,6885,2011-10-14 21:00:00,6776,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,170.0
6886,6886,6886,2011-10-14 22:00:00,6777,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,154.0
6887,6887,6887,2011-10-14 23:00:00,6778,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,139.0
6888,6888,6888,2011-10-15 00:00:00,6779,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106,104.0
6889,6889,6889,2011-10-15 01:00:00,6780,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,9,64,73,67.0
6890,6890,6890,2011-10-15 02:00:00,6781,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,17,39,56,60.0
6891,6891,6891,2011-10-15 03:00:00,6782,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23,25.0
6892,6892,6892,2011-10-15 04:00:00,6783,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,0,6,6,9.0
6893,6893,6893,2011-10-15 05:00:00,6784,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,6.0
6894,6894,6894,2011-10-15 06:00:00,6785,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0.0,5,15,20,20.0
6895,6895,6895,2011-10-15 07:00:00,6786,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,17,40,57,52.0
6896,6896,6896,2011-10-15 08:00:00,6787,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,24,101,125,97.0
6897,6897,6897,2011-10-15 09:00:00,6788,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207,174.0
6898,6898,6898,2011-10-15 10:00:00,6789,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,250.0
6899,6899,6899,2011-10-15 11:00:00,6790,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,153,221,374,305.0
6900,6900,6900,2011-10-15 12:00:00,6791,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456,337.0
6901,6901,6901,2011-10-15 13:00:00,6792,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,357.0
6902,6902,6902,2011-10-15 14:00:00,6793,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472,345.0
6903,6903,6903,2011-10-15 15:00:00,6794,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,166,211,377,381.0
6904,6904,6904,2011-10-15 16:00:00,6795,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443,374.0
6905,6905,6905,2011-10-15 17:00:00,6796,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,349.0
6906,6906,6906,2011-10-15 18:00:00,6797,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,121,251,372,300.0
6907,6907,6907,2011-10-15 19:00:00,6798,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,227.0
6908,6908,6908,2011-10-15 20:00:00,6799,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,170.0
6909,6909,6909,2011-10-15 21:00:00,6800,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168,155.0
6910,6910,6910,2011-10-15 22:00:00,6801,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,45,121,166,137.0
6911,6911,6911,2011-10-15 23:00:00,6802,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135,119.0
6912,6912,6912,2011-10-16 00:00:00,6803,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,116.0
6913,6913,6913,2011-10-16 01:00:00,6804,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77,75.0
6914,6914,6914,2011-10-16 02:00:00,6805,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65,64.0
6915,6915,6915,2011-10-16 03:00:00,6806,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,11,31,42,33.0
6916,6916,6916,2011-10-16 04:00:00,6807,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,5,7,12,10.0
6917,6917,6917,2011-10-16 05:00:00,6808,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7,8.0
6918,6918,6918,2011-10-16 06:00:00,6809,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,3,7,10,18.0
6919,6919,6919,2011-10-16 07:00:00,6810,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39,48,37.0
6920,6920,6920,2011-10-16 08:00:00,6811,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,86.0
6921,6921,6921,2011-10-16 09:00:00,6812,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,39,151,190,152.0
6922,6922,6922,2011-10-16 10:00:00,6813,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,121,226,347,296.0
6923,6923,6923,2011-10-16 11:00:00,6814,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,159,218,377,359.0
6924,6924,6924,2011-10-16 12:00:00,6815,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444,396.0
6925,6925,6925,2011-10-16 13:00:00,6816,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438,365.0
6926,6926,6926,2011-10-16 14:00:00,6817,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462,368.0
6927,6927,6927,2011-10-16 15:00:00,6818,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,311.0
6928,6928,6928,2011-10-16 16:00:00,6819,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466,380.0
6929,6929,6929,2011-10-16 17:00:00,6820,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,152,253,405,342.0
6930,6930,6930,2011-10-16 18:00:00,6821,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,331.0
6931,6931,6931,2011-10-16 19:00:00,6822,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,264.0
6932,6932,6932,2011-10-16 20:00:00,6823,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178,155.0
6933,6933,6933,2011-10-16 21:00:00,6824,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,14,88,102,133.0
6934,6934,6934,2011-10-16 22:00:00,6825,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,42,88,130,107.0
6935,6935,6935,2011-10-16 23:00:00,6826,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,14,48,62,76.0
6936,6936,6936,2011-10-17 00:00:00,6827,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,12,25,37,33.0
6937,6937,6937,2011-10-17 01:00:00,6828,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17,19.0
6938,6938,6938,2011-10-17 02:00:00,6829,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,4,3,7,10.0
6939,6939,6939,2011-10-17 03:00:00,6830,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,0,2,2,8.0
6940,6940,6940,2011-10-17 04:00:00,6831,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,2,3,5,7.0
6941,6941,6941,2011-10-17 05:00:00,6832,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29,22.0
6942,6942,6942,2011-10-17 06:00:00,6833,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,7,107,114,84.0
6943,6943,6943,2011-10-17 07:00:00,6834,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,10,299,309,232.0
6944,6944,6944,2011-10-17 08:00:00,6835,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,33,381,414,327.0
6945,6945,6945,2011-10-17 09:00:00,6836,4,0,10,9,0,1,1,2,0.5,0.4848,0.45,0.2836,26,180,206,192.0
6946,6946,6946,2011-10-17 10:00:00,6837,4,0,10,10,0,1,1,1,0.52,0.5,0.45,0.1642,43,92,135,173.0
6947,6947,6947,2011-10-17 11:00:00,6838,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0.0,35,131,166,202.0
6948,6948,6948,2011-10-17 12:00:00,6839,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,39,166,205,240.0
6949,6949,6949,2011-10-17 13:00:00,6840,4,0,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,49,156,205,223.0
6950,6950,6950,2011-10-17 14:00:00,6841,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,44,122,166,215.0
6951,6951,6951,2011-10-17 15:00:00,6842,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.2537,66,142,208,231.0
6952,6952,6952,2011-10-17 16:00:00,6843,4,0,10,16,0,1,1,1,0.58,0.5455,0.56,0.2537,64,238,302,311.0
6953,6953,6953,2011-10-17 17:00:00,6844,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,80,540,620,508.0
6954,6954,6954,2011-10-17 18:00:00,6845,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0.0,49,469,518,479.0
6955,6955,6955,2011-10-17 19:00:00,6846,4,0,10,19,0,1,1,1,0.54,0.5152,0.68,0.1045,45,288,333,345.0
6956,6956,6956,2011-10-17 20:00:00,6847,4,0,10,20,0,1,1,1,0.52,0.5,0.77,0.1045,40,189,229,227.0
6957,6957,6957,2011-10-17 21:00:00,6848,4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,36,141,177,165.0
6958,6958,6958,2011-10-17 22:00:00,6849,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0.0,16,88,104,118.0
6959,6959,6959,2011-10-17 23:00:00,6850,4,0,10,23,0,1,1,2,0.48,0.4697,0.88,0.0,10,52,62,68.0
6960,6960,6960,2011-10-18 00:00:00,6851,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0.0,8,23,31,31.0
6961,6961,6961,2011-10-18 01:00:00,6852,4,0,10,1,0,2,1,2,0.46,0.4545,0.88,0.0,4,7,11,10.0
6962,6962,6962,2011-10-18 02:00:00,6853,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1,4,5,6.0
6963,6963,6963,2011-10-18 03:00:00,6854,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1,1,6.0
6964,6964,6964,2011-10-18 04:00:00,6855,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,0,4,4,7.0
6965,6965,6965,2011-10-18 05:00:00,6856,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0.0,2,19,21,24.0
6966,6966,6966,2011-10-18 06:00:00,6857,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,4,105,109,120.0
6967,6967,6967,2011-10-18 07:00:00,6858,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341,303.0
6968,6968,6968,2011-10-18 08:00:00,6859,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,25,474,499,411.0
6969,6969,6969,2011-10-18 09:00:00,6860,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,29,198,227,205.0
6970,6970,6970,2011-10-18 10:00:00,6861,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,27,75,102,132.0
6971,6971,6971,2011-10-18 11:00:00,6862,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,35,112,147,123.0
6972,6972,6972,2011-10-18 12:00:00,6863,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,42,159,201,181.0
6973,6973,6973,2011-10-18 13:00:00,6864,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,48,171,219,168.0
6974,6974,6974,2011-10-18 14:00:00,6865,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,32,137,169,169.0
6975,6975,6975,2011-10-18 15:00:00,6866,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,66,139,205,191.0
6976,6976,6976,2011-10-18 16:00:00,6867,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,58,246,304,296.0
6977,6977,6977,2011-10-18 17:00:00,6868,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625,573.0
6978,6978,6978,2011-10-18 18:00:00,6869,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,58,512,570,473.0
6979,6979,6979,2011-10-18 19:00:00,6870,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,31,286,317,328.0
6980,6980,6980,2011-10-18 20:00:00,6871,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,23,204,227,244.0
6981,6981,6981,2011-10-18 21:00:00,6872,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,28,178,206,179.0
6982,6982,6982,2011-10-18 22:00:00,6873,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,22,115,137,127.0
6983,6983,6983,2011-10-18 23:00:00,6874,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,7,63,70,72.0
6984,6984,6984,2011-10-19 00:00:00,6875,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,11,23,34,35.0
6985,6985,6985,2011-10-19 01:00:00,6876,4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,7,9,16,12.0
6986,6986,6986,2011-10-19 02:00:00,6877,4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,1,6,7,5.0
6987,6987,6987,2011-10-19 03:00:00,6877,4,0,10,3,0,3,1,2,0.52,0.5,0.77,0.194,1,6,7,4.0
6988,6988,6988,2011-10-19 04:00:00,6878,4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,0,3,3,5.0
6989,6989,6989,2011-10-19 05:00:00,6879,4,0,10,5,0,3,1,3,0.5,0.4848,1.0,0.1045,0,3,3,25.0
6990,6990,6990,2011-10-19 06:00:00,6880,4,0,10,6,0,3,1,3,0.52,0.5,0.83,0.2537,3,28,31,114.0
