,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
11633,2012-04-29 17:00:00,11509,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522
11634,2012-04-29 18:00:00,11510,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487
11635,2012-04-29 19:00:00,11511,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375
11636,2012-04-29 20:00:00,11512,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243
11637,2012-04-29 21:00:00,11513,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204
11638,2012-04-29 22:00:00,11514,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0.0,23,85,108
11639,2012-04-29 23:00:00,11515,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0.0,15,67,82
11640,2012-04-30 00:00:00,11516,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48
11641,2012-04-30 01:00:00,11517,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24
11642,2012-04-30 02:00:00,11518,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8
11643,2012-04-30 03:00:00,11519,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4
11644,2012-04-30 04:00:00,11520,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2
11645,2012-04-30 05:00:00,11521,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20
11646,2012-04-30 06:00:00,11522,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.19399999999999998,2,121,123
11647,2012-04-30 07:00:00,11523,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.19399999999999998,6,343,349
11648,2012-04-30 08:00:00,11524,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.19399999999999998,17,579,596
11649,2012-04-30 09:00:00,11525,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.19399999999999998,29,239,268
11650,2012-04-30 10:00:00,11526,2,1,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,41,116,157
11651,2012-04-30 11:00:00,11527,2,1,4,11,0,1,1,2,0.44,0.4394,0.44,0.1045,52,111,163
11652,2012-04-30 12:00:00,11528,2,1,4,12,0,1,1,2,0.44,0.4394,0.47,0.1343,45,180,225
11653,2012-04-30 13:00:00,11529,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247
11654,2012-04-30 14:00:00,11530,2,1,4,14,0,1,1,2,0.5,0.4848,0.55,0.1343,56,162,218
11655,2012-04-30 15:00:00,11531,2,1,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,55,176,231
11656,2012-04-30 16:00:00,11532,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.19399999999999998,44,303,347
11657,2012-04-30 17:00:00,11533,2,1,4,17,0,1,1,1,0.56,0.5303,0.6,0.1642,66,617,683
11658,2012-04-30 18:00:00,11534,2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664
11659,2012-04-30 19:00:00,11535,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471
11660,2012-04-30 20:00:00,11536,2,1,4,20,0,1,1,2,0.52,0.5,0.59,0.19399999999999998,28,281,309
11661,2012-04-30 21:00:00,11537,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.19399999999999998,26,195,221
11662,2012-04-30 22:00:00,11538,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134
11663,2012-04-30 23:00:00,11539,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239,10,50,60
11664,2012-05-01 00:00:00,11540,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.19399999999999998,7,28,35
11665,2012-05-01 01:00:00,11541,2,1,5,1,0,2,1,2,0.5,0.4848,0.63,0.1343,0,21,21
11666,2012-05-01 02:00:00,11542,2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8
11667,2012-05-01 03:00:00,11543,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0.0,1,2,3
11668,2012-05-01 04:00:00,11544,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8
11669,2012-05-01 05:00:00,11545,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.0896,0,17,17
11670,2012-05-01 06:00:00,11546,2,1,5,6,0,2,1,3,0.52,0.5,0.77,0.1045,2,24,26
11671,2012-05-01 07:00:00,11547,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169
11672,2012-05-01 08:00:00,11548,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557
11673,2012-05-01 09:00:00,11549,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.19399999999999998,18,331,349
11674,2012-05-01 10:00:00,11550,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174
11675,2012-05-01 11:00:00,11551,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229
11676,2012-05-01 12:00:00,11552,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269
11677,2012-05-01 13:00:00,11553,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249
11678,2012-05-01 14:00:00,11554,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204
11679,2012-05-01 15:00:00,11555,2,1,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,48,186,234
11680,2012-05-01 16:00:00,11556,2,1,5,16,0,2,1,1,0.74,0.6667,0.45,0.19399999999999998,41,313,354
11681,2012-05-01 17:00:00,11557,2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,65,616,681
11682,2012-05-01 18:00:00,11558,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743
11683,2012-05-01 19:00:00,11559,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487
11684,2012-05-01 20:00:00,11560,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335
11685,2012-05-01 21:00:00,11561,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,31,251,282
11686,2012-05-01 22:00:00,11562,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0.0,21,190,211
11687,2012-05-01 23:00:00,11563,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0.0,16,79,95
11688,2012-05-02 00:00:00,11564,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47
11689,2012-05-02 01:00:00,11565,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0.0,8,7,15
11690,2012-05-02 02:00:00,11566,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0.0,7,9,16
11691,2012-05-02 03:00:00,11567,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6
11692,2012-05-02 04:00:00,11568,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4
11693,2012-05-02 05:00:00,11569,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33
11694,2012-05-02 06:00:00,11570,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120
11695,2012-05-02 07:00:00,11571,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.19399999999999998,14,344,358
11696,2012-05-02 08:00:00,11572,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0.0,26,640,666
11697,2012-05-02 09:00:00,11573,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0.0,26,289,315
11698,2012-05-02 10:00:00,11574,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175
11699,2012-05-02 11:00:00,11575,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184
11700,2012-05-02 12:00:00,11576,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245
11701,2012-05-02 13:00:00,11577,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.19399999999999998,49,179,228
11702,2012-05-02 14:00:00,11578,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240
11703,2012-05-02 15:00:00,11579,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998,52,204,256
11704,2012-05-02 16:00:00,11580,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367
11705,2012-05-02 17:00:00,11581,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537,70,659,729
11706,2012-05-02 18:00:00,11582,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239,43,770,813
11707,2012-05-02 19:00:00,11583,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537,43,461,504
11708,2012-05-02 20:00:00,11584,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338
11709,2012-05-02 21:00:00,11585,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239
11710,2012-05-02 22:00:00,11586,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239,27,146,173
11711,2012-05-02 23:00:00,11587,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77,98
11712,2012-05-03 00:00:00,11588,2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90
11713,2012-05-03 01:00:00,11589,2,1,5,1,0,4,1,2,0.46,0.4545,0.88,0.1045,9,15,24
11714,2012-05-03 02:00:00,11590,2,1,5,2,0,4,1,2,0.46,0.4545,0.88,0.1343,4,13,17
11715,2012-05-03 03:00:00,11591,2,1,5,3,0,4,1,2,0.46,0.4545,0.88,0.0,2,4,6
11716,2012-05-03 04:00:00,11592,2,1,5,4,0,4,1,2,0.46,0.4545,0.88,0.2537,0,2,2
11717,2012-05-03 05:00:00,11593,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537,1,20,21
11718,2012-05-03 06:00:00,11594,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,8,128,136
11719,2012-05-03 07:00:00,11595,2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,8,376,384
11720,2012-05-03 08:00:00,11596,2,1,5,8,0,4,1,3,0.46,0.4545,0.88,0.19399999999999998,19,608,627
11721,2012-05-03 09:00:00,11597,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304
11722,2012-05-03 10:00:00,11598,2,1,5,10,0,4,1,2,0.52,0.5,0.77,0.0,36,132,168
11723,2012-05-03 11:00:00,11599,2,1,5,11,0,4,1,1,0.54,0.5152,0.77,0.0,34,167,201
11724,2012-05-03 12:00:00,11600,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301
11725,2012-05-03 13:00:00,11601,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.19399999999999998,48,217,265
11726,2012-05-03 14:00:00,11602,2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.19399999999999998,33,171,204
11727,2012-05-03 15:00:00,11603,2,1,5,15,0,4,1,1,0.66,0.6212,0.61,0.19399999999999998,63,220,283
11728,2012-05-03 16:00:00,11604,2,1,5,16,0,4,1,1,0.68,0.6364,0.57,0.1642,45,325,370
11729,2012-05-03 17:00:00,11605,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,87,617,704
11730,2012-05-03 18:00:00,11606,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706
11731,2012-05-03 19:00:00,11607,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.19399999999999998,55,467,522
11732,2012-05-03 20:00:00,11608,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.19399999999999998,52,368,420
11733,2012-05-03 21:00:00,11609,2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299
11734,2012-05-03 22:00:00,11610,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0.0,29,217,246
11735,2012-05-03 23:00:00,11611,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121
11736,2012-05-04 00:00:00,11612,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89
11737,2012-05-04 01:00:00,11613,2,1,5,1,0,5,1,1,0.6,0.5758,0.78,0.1045,15,33,48
11738,2012-05-04 02:00:00,11614,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11,11
11739,2012-05-04 03:00:00,11615,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,0,14,14
11740,2012-05-04 04:00:00,11616,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,4,4
11741,2012-05-04 05:00:00,11617,2,1,5,5,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,24,24
11742,2012-05-04 06:00:00,11618,2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,8,127,135
11743,2012-05-04 07:00:00,11619,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0.0,9,347,356
11744,2012-05-04 08:00:00,11620,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0.0,34,584,618
11745,2012-05-04 09:00:00,11621,2,1,5,9,0,5,1,1,0.6,0.5758,0.78,0.0,32,262,294
11746,2012-05-04 10:00:00,11622,2,1,5,10,0,5,1,2,0.62,0.5909,0.73,0.1343,45,154,199
11747,2012-05-04 11:00:00,11623,2,1,5,11,0,5,1,2,0.7,0.6515,0.61,0.0,77,181,258
11748,2012-05-04 12:00:00,11624,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,46,125,171
11749,2012-05-04 13:00:00,11625,2,1,5,13,0,5,1,2,0.64,0.6061,0.73,0.0,71,207,278
11750,2012-05-04 14:00:00,11626,2,1,5,14,0,5,1,2,0.66,0.6212,0.74,0.2836,83,159,242
11751,2012-05-04 15:00:00,11627,2,1,5,15,0,5,1,2,0.72,0.6818,0.62,0.1045,103,240,343
11752,2012-05-04 16:00:00,11628,2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,82,358,440
11753,2012-05-04 17:00:00,11629,2,1,5,17,0,5,1,1,0.7,0.6515,0.54,0.4627,96,547,643
11754,2012-05-04 18:00:00,11630,2,1,5,18,0,5,1,1,0.7,0.6515,0.54,0.4627,77,564,641
11755,2012-05-04 19:00:00,11631,2,1,5,19,0,5,1,1,0.7,0.6515,0.51,0.1343,64,388,452
11756,2012-05-04 20:00:00,11632,2,1,5,20,0,5,1,1,0.68,0.6364,0.51,0.1045,58,255,313
11757,2012-05-04 21:00:00,11633,2,1,5,21,0,5,1,1,0.64,0.6061,0.69,0.19399999999999998,49,186,235
11758,2012-05-04 22:00:00,11634,2,1,5,22,0,5,1,1,0.6,0.5606,0.83,0.1343,50,182,232
11759,2012-05-04 23:00:00,11635,2,1,5,23,0,5,1,1,0.6,0.5606,0.83,0.0896,51,205,256
11760,2012-05-05 00:00:00,11636,2,1,5,0,0,6,0,1,0.6,0.5606,0.83,0.0,42,111,153
11761,2012-05-05 01:00:00,11637,2,1,5,1,0,6,0,1,0.6,0.5606,0.83,0.0,28,79,107
11762,2012-05-05 02:00:00,11638,2,1,5,2,0,6,0,1,0.58,0.5455,0.88,0.0,24,51,75
11763,2012-05-05 03:00:00,11639,2,1,5,3,0,6,0,1,0.58,0.5455,0.83,0.0,11,21,32
11764,2012-05-05 04:00:00,11640,2,1,5,4,0,6,0,1,0.56,0.5303,0.88,0.1045,0,9,9
11765,2012-05-05 05:00:00,11641,2,1,5,5,0,6,0,1,0.56,0.5303,0.88,0.0896,8,14,22
11766,2012-05-05 06:00:00,11642,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0.0,9,33,42
11767,2012-05-05 07:00:00,11643,2,1,5,7,0,6,0,1,0.56,0.5303,0.88,0.0,8,79,87
11768,2012-05-05 08:00:00,11644,2,1,5,8,0,6,0,1,0.58,0.5455,0.83,0.0896,42,155,197
11769,2012-05-05 09:00:00,11645,2,1,5,9,0,6,0,1,0.62,0.5909,0.78,0.1045,61,223,284
11770,2012-05-05 10:00:00,11646,2,1,5,10,0,6,0,1,0.66,0.6212,0.65,0.1343,148,284,432
11771,2012-05-05 11:00:00,11647,2,1,5,11,0,6,0,1,0.7,0.6515,0.58,0.0896,221,354,575
11772,2012-05-05 12:00:00,11648,2,1,5,12,0,6,0,1,0.72,0.6667,0.58,0.1045,220,330,550
11773,2012-05-05 13:00:00,11649,2,1,5,13,0,6,0,1,0.74,0.6818,0.55,0.1343,217,307,524
11774,2012-05-05 14:00:00,11650,2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,187,241,428
11775,2012-05-05 15:00:00,11651,2,1,5,15,0,6,0,3,0.66,0.6212,0.74,0.19399999999999998,241,300,541
11776,2012-05-05 16:00:00,11652,2,1,5,16,0,6,0,2,0.68,0.6364,0.65,0.3881,230,310,540
11777,2012-05-05 17:00:00,11653,2,1,5,17,0,6,0,2,0.68,0.6364,0.65,0.2985,204,298,502
11778,2012-05-05 18:00:00,11654,2,1,5,18,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434
11779,2012-05-05 19:00:00,11655,2,1,5,19,0,6,0,2,0.62,0.5909,0.73,0.3284,151,254,405
11780,2012-05-05 20:00:00,11656,2,1,5,20,0,6,0,1,0.6,0.5758,0.78,0.2537,100,209,309
11781,2012-05-05 21:00:00,11657,2,1,5,21,0,6,0,2,0.58,0.5455,0.78,0.2239,86,183,269
11782,2012-05-05 22:00:00,11658,2,1,5,22,0,6,0,2,0.58,0.5455,0.78,0.19399999999999998,67,150,217
11783,2012-05-05 23:00:00,11659,2,1,5,23,0,6,0,2,0.56,0.5303,0.83,0.2836,35,114,149
11784,2012-05-06 00:00:00,11660,2,1,5,0,0,0,0,2,0.56,0.5303,0.83,0.1343,23,111,134
11785,2012-05-06 01:00:00,11661,2,1,5,1,0,0,0,2,0.54,0.5152,0.83,0.2239,37,84,121
11786,2012-05-06 02:00:00,11662,2,1,5,2,0,0,0,2,0.54,0.5152,0.83,0.2836,29,64,93
11787,2012-05-06 03:00:00,11663,2,1,5,3,0,0,0,2,0.54,0.5152,0.83,0.19399999999999998,9,19,28
11788,2012-05-06 04:00:00,11664,2,1,5,4,0,0,0,3,0.52,0.5,0.83,0.1642,9,7,16
11789,2012-05-06 05:00:00,11665,2,1,5,5,0,0,0,3,0.52,0.5,0.83,0.1642,1,10,11
11790,2012-05-06 06:00:00,11666,2,1,5,6,0,0,0,3,0.52,0.5,0.83,0.2239,3,14,17
11791,2012-05-06 07:00:00,11667,2,1,5,7,0,0,0,3,0.52,0.5,0.83,0.1642,5,31,36
11792,2012-05-06 08:00:00,11668,2,1,5,8,0,0,0,2,0.5,0.4848,0.88,0.1343,23,91,114
11793,2012-05-06 09:00:00,11669,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,63,128,191
11794,2012-05-06 10:00:00,11670,2,1,5,10,0,0,0,2,0.54,0.5152,0.77,0.1045,112,221,333
11795,2012-05-06 11:00:00,11671,2,1,5,11,0,0,0,1,0.56,0.5303,0.73,0.1045,144,270,414
11796,2012-05-06 12:00:00,11672,2,1,5,12,0,0,0,2,0.6,0.6061,0.64,0.0896,207,351,558
11797,2012-05-06 13:00:00,11673,2,1,5,13,0,0,0,2,0.6,0.6061,0.64,0.0,197,368,565
11798,2012-05-06 14:00:00,11674,2,1,5,14,0,0,0,2,0.6,0.6061,0.64,0.1045,226,292,518
11799,2012-05-06 15:00:00,11675,2,1,5,15,0,0,0,2,0.62,0.6061,0.61,0.1045,229,342,571
11800,2012-05-06 16:00:00,11676,2,1,5,16,0,0,0,2,0.62,0.6061,0.61,0.0,181,363,544
11801,2012-05-06 17:00:00,11677,2,1,5,17,0,0,0,2,0.62,0.6061,0.65,0.1343,195,316,511
11802,2012-05-06 18:00:00,11678,2,1,5,18,0,0,0,2,0.62,0.6061,0.61,0.19399999999999998,131,332,463
11803,2012-05-06 19:00:00,11679,2,1,5,19,0,0,0,2,0.6,0.6061,0.64,0.1642,117,266,383
11804,2012-05-06 20:00:00,11680,2,1,5,20,0,0,0,1,0.6,0.6061,0.64,0.19399999999999998,73,203,276
11805,2012-05-06 21:00:00,11681,2,1,5,21,0,0,0,1,0.56,0.5303,0.73,0.19399999999999998,55,148,203
11806,2012-05-06 22:00:00,11682,2,1,5,22,0,0,0,1,0.56,0.5303,0.73,0.1642,44,113,157
11807,2012-05-06 23:00:00,11683,2,1,5,23,0,0,0,1,0.52,0.5,0.77,0.19399999999999998,22,80,102
11808,2012-05-07 00:00:00,11684,2,1,5,0,0,1,1,2,0.52,0.5,0.77,0.1343,13,21,34
11809,2012-05-07 01:00:00,11685,2,1,5,1,0,1,1,2,0.52,0.5,0.77,0.19399999999999998,1,8,9
11810,2012-05-07 02:00:00,11686,2,1,5,2,0,1,1,1,0.5,0.4848,0.77,0.19399999999999998,1,5,6
11811,2012-05-07 03:00:00,11687,2,1,5,3,0,1,1,1,0.5,0.4848,0.77,0.19399999999999998,2,3,5
11812,2012-05-07 04:00:00,11688,2,1,5,4,0,1,1,2,0.46,0.4545,0.88,0.1343,0,2,2
11813,2012-05-07 05:00:00,11689,2,1,5,5,0,1,1,1,0.46,0.4545,0.88,0.1045,2,21,23
11814,2012-05-07 06:00:00,11690,2,1,5,6,0,1,1,1,0.46,0.4545,0.88,0.1045,8,134,142
11815,2012-05-07 07:00:00,11691,2,1,5,7,0,1,1,2,0.48,0.4697,0.82,0.1045,18,367,385
11816,2012-05-07 08:00:00,11692,2,1,5,8,0,1,1,2,0.5,0.4848,0.82,0.19399999999999998,31,608,639
11817,2012-05-07 09:00:00,11693,2,1,5,9,0,1,1,2,0.5,0.4848,0.82,0.2239,61,289,350
11818,2012-05-07 10:00:00,11694,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.19399999999999998,62,128,190
11819,2012-05-07 11:00:00,11695,2,1,5,11,0,1,1,2,0.54,0.5152,0.73,0.19399999999999998,64,149,213
11820,2012-05-07 12:00:00,11696,2,1,5,12,0,1,1,2,0.56,0.5303,0.68,0.2239,74,189,263
11821,2012-05-07 13:00:00,11697,2,1,5,13,0,1,1,2,0.6,0.6212,0.53,0.3284,75,197,272
11822,2012-05-07 14:00:00,11698,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239
11823,2012-05-07 15:00:00,11699,2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985,76,186,262
11824,2012-05-07 16:00:00,11700,2,1,5,16,0,1,1,2,0.6,0.6212,0.53,0.3881,68,320,388
11825,2012-05-07 17:00:00,11701,2,1,5,17,0,1,1,2,0.6,0.6212,0.53,0.3284,102,667,769
11826,2012-05-07 18:00:00,11702,2,1,5,18,0,1,1,2,0.6,0.6212,0.53,0.3582,78,602,680
11827,2012-05-07 19:00:00,11703,2,1,5,19,0,1,1,1,0.58,0.5455,0.56,0.3284,83,463,546
11828,2012-05-07 20:00:00,11704,2,1,5,20,0,1,1,1,0.54,0.5152,0.52,0.2836,46,277,323
11829,2012-05-07 21:00:00,11705,2,1,5,21,0,1,1,2,0.54,0.5152,0.45,0.2239,37,210,247
11830,2012-05-07 22:00:00,11706,2,1,5,22,0,1,1,2,0.54,0.5152,0.45,0.2537,26,147,173
11831,2012-05-07 23:00:00,11707,2,1,5,23,0,1,1,2,0.54,0.5152,0.45,0.19399999999999998,21,92,113
11832,2012-05-08 00:00:00,11708,2,1,5,0,0,2,1,2,0.52,0.5,0.52,0.2537,10,28,38
11833,2012-05-08 01:00:00,11709,2,1,5,1,0,2,1,2,0.52,0.5,0.59,0.2239,6,3,9
11834,2012-05-08 02:00:00,11710,2,1,5,2,0,2,1,2,0.52,0.5,0.63,0.2985,9,7,16
11835,2012-05-08 03:00:00,11711,2,1,5,3,0,2,1,2,0.52,0.5,0.68,0.2836,2,4,6
11836,2012-05-08 04:00:00,11712,2,1,5,4,0,2,1,2,0.52,0.5,0.68,0.3284,0,5,5
11837,2012-05-08 05:00:00,11713,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.2836,0,20,20
11838,2012-05-08 06:00:00,11714,2,1,5,6,0,2,1,1,0.5,0.4848,0.77,0.2985,7,158,165
11839,2012-05-08 07:00:00,11715,2,1,5,7,0,2,1,1,0.52,0.5,0.72,0.2836,21,442,463
11840,2012-05-08 08:00:00,11716,2,1,5,8,0,2,1,2,0.54,0.5152,0.73,0.2985,36,605,641
11841,2012-05-08 09:00:00,11717,2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,37,258,295
11842,2012-05-08 10:00:00,11718,2,1,5,10,0,2,1,2,0.58,0.5455,0.68,0.4179,46,111,157
11843,2012-05-08 11:00:00,11719,2,1,5,11,0,2,1,2,0.6,0.6061,0.64,0.3881,60,157,217
11844,2012-05-08 12:00:00,11720,2,1,5,12,0,2,1,2,0.62,0.6061,0.65,0.3284,60,203,263
11845,2012-05-08 13:00:00,11721,2,1,5,13,0,2,1,3,0.64,0.6061,0.65,0.2537,53,166,219
11846,2012-05-08 14:00:00,11722,2,1,5,14,0,2,1,3,0.62,0.6061,0.69,0.3284,8,63,71
11847,2012-05-08 15:00:00,11723,2,1,5,15,0,2,1,3,0.62,0.5909,0.73,0.2537,40,94,134
11848,2012-05-08 16:00:00,11724,2,1,5,16,0,2,1,3,0.64,0.6061,0.73,0.2239,54,335,389
11849,2012-05-08 17:00:00,11725,2,1,5,17,0,2,1,2,0.64,0.6061,0.69,0.2836,77,640,717
11850,2012-05-08 18:00:00,11726,2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,69,641,710
11851,2012-05-08 19:00:00,11727,2,1,5,19,0,2,1,2,0.64,0.6061,0.69,0.2836,59,399,458
11852,2012-05-08 20:00:00,11728,2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,40,262,302
11853,2012-05-08 21:00:00,11729,2,1,5,21,0,2,1,2,0.64,0.6061,0.65,0.2836,21,202,223
11854,2012-05-08 22:00:00,11730,2,1,5,22,0,2,1,3,0.6,0.5758,0.78,0.2537,13,134,147
11855,2012-05-08 23:00:00,11731,2,1,5,23,0,2,1,3,0.6,0.5758,0.78,0.3284,10,53,63
11856,2012-05-09 00:00:00,11732,2,1,5,0,0,3,1,2,0.58,0.5455,0.83,0.19399999999999998,8,27,35
11857,2012-05-09 01:00:00,11733,2,1,5,1,0,3,1,2,0.6,0.5758,0.78,0.2537,3,11,14
11858,2012-05-09 02:00:00,11734,2,1,5,2,0,3,1,3,0.56,0.5303,0.88,0.4478,0,1,1
11859,2012-05-09 03:00:00,11735,2,1,5,3,0,3,1,3,0.56,0.5303,0.88,0.1642,0,2,2
11860,2012-05-09 04:00:00,11736,2,1,5,4,0,3,1,3,0.56,0.5303,0.88,0.2239,0,5,5
11861,2012-05-09 05:00:00,11737,2,1,5,5,0,3,1,2,0.56,0.5303,0.88,0.1343,1,27,28
11862,2012-05-09 06:00:00,11738,2,1,5,6,0,3,1,2,0.56,0.5303,0.88,0.1045,5,121,126
11863,2012-05-09 07:00:00,11739,2,1,5,7,0,3,1,2,0.56,0.5303,0.94,0.19399999999999998,17,401,418
11864,2012-05-09 08:00:00,11740,2,1,5,8,0,3,1,2,0.6,0.5606,0.83,0.1343,28,594,622
11865,2012-05-09 09:00:00,11741,2,1,5,9,0,3,1,2,0.6,0.5606,0.83,0.0,40,285,325
11866,2012-05-09 10:00:00,11742,2,1,5,10,0,3,1,2,0.62,0.6061,0.65,0.2537,40,113,153
